facility_id,facility_name,facility_type,ward_name,lga_name,sen_district,state_name,ownership,longitude,latitude,longitude_clean,lon_format,latitude_clean,lat_format,coord_status,duplicate_of,mif_lon,mif_lat,med_officers,nurses_midwives,chews,lab_scientists,pharm_techs,personnel_score,sen_rank,_merge,canonical_lon,canonical_lat,geometry_source,geometry_note
HF01229,Kadmaru Health Post,Health Post,Katyodu,Hanjile,Agbkeko Central,Agbkeko State,Public,9.593327,9.819417,9.593327,plain,9.819417,plain,ok,,9.593327,9.819417,0.0,1.0,3.0,0.0,1.0,9.3,61.0,both,9.593327,9.819417,mif_consistent_with_register,
HF01127,Ironufa Comprehensive Health Centre,Comprehensive Health Centre,Banshafa,Tivmama,Supwasa South,Supwasa State,Public,9.714259,11.322685,9.714259,plain,11.322685,plain,ok,,9.714259,11.322685,1.0,6.0,3.0,4.0,1.0,42.9,6.0,both,9.714259,11.322685,mif_consistent_with_register,
HF01091,Malsali Primary Health Centre,Primary Health Centre,Agbwali,Baumiru,Supwasa South,Supwasa State,Public,8.869798,11.320579,8.869798,plain,11.320579,plain,ok,,8.869798,11.320579,1.0,3.0,5.0,0.0,0.0,20.9,24.0,both,8.869798,11.320579,mif_consistent_with_register,
HF00810,Tivlaja Primary Health Centre,Primary Health Centre,Banmide,Ekedewo,Uzojina Central,Uzojina State,Public,9.482032,8.012477,9.482032,plain,8.012477,plain,ok,,9.482032,8.012477,1.0,0.0,3.0,0.0,2.0,18.7,37.0,both,9.482032,8.012477,mif_consistent_with_register,
HF00023,Yobkono Primary Health Centre,Primary Health Centre,Funngoli,Uzoluni ,Kukrima North,Kukrima State,Public,6.167258,9.001536,6.167258,plain,9.001536,plain,ok,,6.167258,9.001536,0.0,5.0,5.0,3.0,2.0,34.7,18.0,both,6.167258,9.001536,mif_consistent_with_register,
HF00464,Zamnuyi Primary Health Centre,Primary Health Centre,Nasnayi,Umumayi,Agbzatu South,Agbzatu State,Private,7.91,9.27,7.91,plain,9.27,plain,ok,,7.91041,9.274581,2.0,1.0,5.0,0.0,1.0,28.2,23.0,both,7.91041,9.274581,mif_consistent_with_register,
HF00753,Kadradu Health Post,Health Post,Birbele,Nasyotu,Uzojina North,Uzojina State,Public,,,,missing,,missing,missing_coordinates,,8.92742,8.086422,1.0,2.0,1.0,0.0,0.0,13.7,54.0,both,8.92742,8.086422,mif_only_register_missing,
HF00728,Uzoriri Health Post,Health Post,Uzodumi,Agbkotu-South,Uzojina North,Uzojina State,Private,8.213559,8.337383,8.213559,plain,8.337383,plain,ok,,8.213559,8.337383,0.0,2.0,2.0,0.0,1.0,10.1,65.0,both,8.213559,8.337383,mif_consistent_with_register,
HF00854,Tamtili Health Post,Health Post,Wurtimi,Wurkota,Uzojina Central,Uzojina State,Public,8.993451,8.445017,8.993451,plain,8.445017,plain,ok,,8.993451,8.445017,0.0,1.0,1.0,0.0,1.0,6.7,55.0,both,8.993451,8.445017,mif_consistent_with_register,
HF00657,Umujiwo Cottage Hospital,Cottage Hospital,Banrani,Ibamide,Tivbetu South,Tivbetu State,Public,8.303582,11.318028,8.303582,plain,11.318028,plain,ok,,8.303582,11.318028,0.0,11.0,20.0,0.0,0.0,42.9,19.0,both,8.303582,11.318028,mif_consistent_with_register,
HF00865,Adeketu Cottage Hospital,Cottage Hospital,Zamzani,Tivngoba,Uzojina South,Uzojina State,Public,8.885733,9.120351,8.885733,plain,9.120351,plain,ok,,8.885733,9.120351,0.0,0.0,18.0,3.0,4.0,41.2,20.0,both,8.885733,9.120351,mif_consistent_with_register,
HF00470,Daimiwa Comprehensive Health Centre,Comprehensive Health Centre,Sokmimi,Ngetija,Agbzatu South,Agbzatu State,Public,7.581169,9.107867,7.581169,plain,9.107867,plain,ok,,7.581169,9.107867,3.0,8.0,10.0,3.0,0.0,65.4,3.0,both,7.581169,9.107867,mif_consistent_with_register,
HF00983,Ngetiri Primary Health Centre,Primary Health Centre,Adesale,Zambani,Supwasa Central,Supwasa State,Public,10.003236,11.166351,10.003236,plain,11.166351,plain,ok,,10.003236,11.166351,2.0,3.0,8.0,4.0,1.0,51.2,22.0,both,10.003236,11.166351,mif_consistent_with_register,
HF00162,Riyrale Primary Health Centre,Primary Health Centre,Birwari,Wurmashi,Kukrima Central,Kukrima State,Public,7.348028,9.985114,7.348028,plain,9.985114,plain,ok,,7.348028,9.985114,2.0,4.0,3.0,1.0,1.0,35.7,11.0,both,7.348028,9.985114,mif_consistent_with_register,
HF00877,Maldeshi Cottage Hospital,Cottage Hospital,Wurlutu,OLUBANI-SOUTH,Uzojina South,Uzojina State,Faith-based,8.414048,8.481082,8.414048,plain,8.481082,plain,ok,,8.414048,8.481082,0.0,14.0,6.0,3.0,2.0,50.6,9.0,both,8.414048,8.481082,mif_consistent_with_register,
HF00898,Baudeba Health Post,Health Post,Lokkona,Loksayi,Uzojina South,Uzojina State,Public,8.458339,8.933503,8.458339,plain,8.933503,plain,ok,,8.458339,8.933503,0.0,2.0,2.0,0.0,1.0,10.1,60.0,both,8.458339,8.933503,mif_consistent_with_register,
HF01089,Ironutu Health Post,Health Post,Agbwali,Baumiru,Supwasa South,Supwasa State,Public,8.794414,11.279668,8.794414,plain,11.279668,plain,ok,,8.794414,11.279668,0.0,1.0,2.0,0.0,0.0,4.6,52.0,both,8.794414,11.279668,mif_consistent_with_register,
HF00988,Katduyi Comprehensive Health Centre,Comprehensive Health Centre,Lokrana,Zambani,Supwasa Central,Supwasa State,Faith-based,10.149578,11.295769,10.149578,plain,11.295769,plain,ok,,10.149578,11.295769,3.0,11.0,17.0,2.0,5.0,85.1,3.0,both,10.149578,11.295769,mif_consistent_with_register,
HF00929,Sokriwo Health Post,Health Post,Malshana,Zamberi-North,Uzojina South,Uzojina State,Public,8.576518,8.666571,8.576518,plain,8.666571,plain,ok,,8.576518,8.666571,0.0,1.0,1.0,0.0,0.0,3.4,75.0,both,8.576518,8.666571,mif_consistent_with_register,
HF00860,Wurrino Cottage Hospital,Cottage Hospital,Sharimi,Wurkota,Uzojina Central,Uzojina State,Public,9.211077,9.076372,9.211077,plain,9.076372,plain,ok,,9.211077,9.076372,1.0,2.0,4.0,6.0,1.0,35.8,17.0,both,9.211077,9.076372,mif_consistent_with_register,
HF00968,Josketa Primary Health Centre,Primary Health Centre,Shazama,Wuryona,Supwasa North,Supwasa State,Public,9.570705,10.604011,9.570705,plain,10.604011,plain,ok,,9.570705,10.604011,1.0,3.0,4.0,0.0,1.0,22.9,12.0,both,9.570705,10.604011,mif_consistent_with_register,
HF01228,Kukwadu Comprehensive Health Centre,Comprehensive Health Centre,Katyodu,Hanjile,Agbkeko Central,Agbkeko State,Private,9.478709,9.672009,9.478709,plain,9.672009,plain,ok,,9.478709,9.672009,4.0,2.0,13.0,2.0,3.0,68.3,8.0,both,9.478709,9.672009,mif_consistent_with_register,
HF00527,Shatiyi Primary Health Centre,Primary Health Centre,Kukmatu,Hansaba,Tivbetu North,Tivbetu State,Public,8.448984,9.927491,8.448984,plain,9.927491,plain,ok,,8.448984,9.927491,0.0,4.0,5.0,2.0,2.0,28.9,29.0,both,8.448984,9.927491,mif_consistent_with_register,
HF00997,Baunadu Primary Health Centre,Primary Health Centre,Irokoni,Zambani,Supwasa Central,Supwasa State,Public,10.133004,10.963416,10.133004,plain,10.963416,plain,ok,,10.133004,10.963416,2.0,0.0,4.0,2.0,1.0,32.4,51.0,both,10.133004,10.963416,mif_consistent_with_register,
HF01296,Agbshali Health Post,Health Post,Malludu,Enumija,Agbkeko South,Agbkeko State,Public,10.781582,10.114646,10.781582,plain,10.114646,plain,ok,,10.781582,10.114646,0.0,3.0,3.0,0.0,0.0,10.1,45.0,both,10.781582,10.114646,mif_consistent_with_register,
HF01287,Uzosayi Primary Health Centre,Primary Health Centre,Daibano,Nasnadu,Agbkeko South,Agbkeko State,Public,10.101669,10.21496,10.101669,plain,10.21496,plain,ok,,,,,,,,,,,left_only,10.101669,10.21496,register,
HF01249,Malzale Primary Health Centre,Primary Health Centre,Okebawo,Daibama,Agbkeko Central,Agbkeko State,Faith-based,9.326924,9.923061,9.326924,plain,9.923061,plain,ok,,9.326924,9.923061,0.0,0.0,8.0,1.0,0.0,14.0,55.0,both,9.326924,9.923061,mif_consistent_with_register,
HF01234,Birtiru Primary Health Centre,Primary Health Centre,Umuwari,Hanjile,Agbkeko Central,Agbkeko State,Private,9.67,9.7,9.67,plain,9.7,plain,ok,,9.67247,9.700679,0.0,1.0,1.0,0.0,2.0,10.0,60.0,both,9.67247,9.700679,mif_consistent_with_register,
HF00689,Irowawo Primary Health Centre,Primary Health Centre,Yeldule,Nasdudu-North,Tivbetu South,Tivbetu State,Public,"7°52'22.5""E","11°37'22.1""N",7.872916666666667,dms,11.622805555555557,dms,ok,,7.872924,11.622813,0.0,8.0,3.0,0.0,2.0,27.2,39.0,both,7.872924,11.622813,mif_consistent_with_register,
HF00307,Okebewo Health Post,Health Post,Tivjija,Hanraja,Agbzatu North,Agbzatu State,Public,7.579851,7.703338,7.579851,plain,7.703338,plain,ok,,7.579851,7.703338,0.0,2.0,1.0,1.0,0.0,9.2,74.0,both,7.579851,7.703338,mif_consistent_with_register,
HF00683,Lokmawa Primary Health Centre,Primary Health Centre,Agbsama,Olujiwa ,Tivbetu South,Tivbetu State,Public,8.235879,10.613119,8.235879,plain,10.613119,plain,ok,,8.235879,10.613119,3.0,0.0,3.0,1.0,0.0,32.2,30.0,both,8.235879,10.613119,mif_consistent_with_register,
HF00170,Dutkole Primary Health Centre,Primary Health Centre,Aderimi,Zamtsiru LGA,Kukrima South,Kukrima State,Private,6.348068,9.97959,6.348068,plain,9.97959,plain,ok,,6.348068,9.97959,0.0,0.0,7.0,1.0,1.0,16.0,51.0,both,6.348068,9.97959,mif_consistent_with_register,
HF00355,Banmiwa Cottage Hospital,Cottage Hospital,Ngeride,Irosaja,Agbzatu Central,Agbzatu State,Private,6.592417,8.153481,6.592417,plain,8.153481,plain,ok,,6.592417,8.153481,0.0,5.0,12.0,2.0,0.0,33.3,14.0,both,6.592417,8.153481,mif_consistent_with_register,
HF01305,Wurlayi Health Post,Health Post,Gwodeja,Ngemidu,Agbkeko South,Agbkeko State,Public,10.242152,9.851908,10.242152,plain,9.851908,plain,ok,,10.242152,9.851908,0.0,1.0,2.0,1.0,0.0,8.4,49.0,both,10.242152,9.851908,mif_consistent_with_register,
HF00414,Oluwasa Primary Health Centre,Primary Health Centre,Ngengoyi,Iromashi,Agbzatu Central,Agbzatu State,Public,7.264708,8.606866,7.264708,plain,8.606866,plain,ok,,7.264708,8.606866,0.0,5.0,5.0,1.0,1.0,23.9,33.0,both,7.264708,8.606866,mif_consistent_with_register,
HF00963,Yeldeli Primary Health Centre,Primary Health Centre,Baulasa,Yobmija,Supwasa North,Supwasa State,Public,9.266074,10.220174,9.266074,plain,10.220174,plain,ok,,9.266074,10.220174,0.0,1.0,0.0,0.0,1.0,5.4,28.0,both,9.266074,10.220174,mif_consistent_with_register,
HF00231,Kadrishi Health Post,Health Post,Hanzami,Enumade-West LGA,Kukrima South,Kukrima State,Public,6.560783,10.437989,6.560783,plain,10.437989,plain,ok,,6.560783,10.437989,0.0,1.0,1.0,0.0,0.0,3.4,66.0,both,6.560783,10.437989,mif_consistent_with_register,
HF01071,Hannaba Primary Health Centre,Primary Health Centre,Baurima,Okeyoru-South,Supwasa Central,Supwasa State,Public,9.92812,10.689425,9.92812,plain,10.689425,plain,ok,,9.92812,10.689425,1.0,0.0,9.0,2.0,0.0,27.2,57.0,both,9.92812,10.689425,mif_consistent_with_register,
HF00241,Umushata Health Post,Health Post,Iroketu,Yobkosa-South,Agbzatu North,Agbzatu State,Public,7.234529,7.487051,7.234529,plain,7.487051,plain,ok,,7.234529,7.487051,1.0,1.0,1.0,0.0,0.0,11.6,68.0,both,7.234529,7.487051,mif_consistent_with_register,
HF00400,Maltsili Primary Health Centre,Primary Health Centre,Zammasa,Supsama-South,Agbzatu Central,Agbzatu State,Faith-based,6.348738,8.372912,6.348738,plain,8.372912,plain,ok,,6.348738,8.372912,0.0,4.0,1.0,0.0,0.0,9.6,57.0,both,6.348738,8.372912,mif_consistent_with_register,
HF01272,Daiduwa Primary Health Centre,Primary Health Centre,Ngeriba,Nasnadu,Agbkeko South,Agbkeko State,Public,9.829202,10.145604,9.829202,plain,10.145604,plain,ok,,9.829202,10.145604,1.0,0.0,3.0,1.0,1.0,19.1,33.0,both,9.829202,10.145604,mif_consistent_with_register,
HF00206,Malbali Cottage Hospital,Cottage Hospital,Ibabeno,Adenaja,Kukrima South,Kukrima State,Public,6.882262,10.500232,6.882262,plain,10.500232,plain,ok,,6.882262,10.500232,2.0,1.0,9.0,4.0,12.0,55.0,14.0,both,6.882262,10.500232,mif_consistent_with_register,
HF01133,Funnaba Primary Health Centre,Primary Health Centre,Kadzaru,Tivmama,Supwasa South,Supwasa State,Private,"9,983895","11,534731",9.983895,comma_decimal,11.534731,comma_decimal,ok,,9.983895,11.534731,2.0,7.0,5.0,0.0,1.0,40.7,7.0,both,9.983895,11.534731,mif_consistent_with_register,
HF01244,Funshade Primary Health Centre,Primary Health Centre,Yobwani,Daibama,Agbkeko Central,Agbkeko State,Private,9.075668,9.905925,9.075668,plain,9.905925,plain,ok,,9.075668,9.905925,3.0,5.0,11.0,0.0,0.0,49.1,16.0,both,9.075668,9.905925,mif_consistent_with_register,
HF01006,Wursani Health Post,Health Post,Ekekode,BAUTIRU-WEST,Supwasa Central,Supwasa State,Public,10.628917,11.063166,10.628917,plain,11.063166,plain,ok,,10.628917,11.063166,0.0,3.0,3.0,1.0,0.0,13.8,72.0,both,10.628917,11.063166,mif_consistent_with_register,
HF00291,Supjiwa Primary Health Centre,Primary Health Centre,Daisale,Supyoshi-East,Agbzatu North,Agbzatu State,Public,7.707091,7.493214,7.707091,plain,7.493214,plain,ok,,,,,,,,,,,left_only,7.707091,7.493214,register,
HF00002,Baumasa Health Post,Health Post,Ekeluno,Maltsimi,Kukrima North,Kukrima State,Public,6.104332,9.462132,6.104332,plain,9.462132,plain,ok,,6.104332,9.462132,0.0,2.0,2.0,0.0,0.0,6.7,72.0,both,6.104332,9.462132,mif_consistent_with_register,
HF00329,Josyoyi Health Post,Health Post,Olukoyi,Gwodele-South,Agbzatu North,Agbzatu State,Private,8.234088,7.37543,8.234088,plain,7.37543,plain,ok,,8.234088,7.37543,0.0,0.0,2.0,0.0,0.0,2.6,98.0,both,8.234088,7.37543,mif_consistent_with_register,
HF01295,Ekezano Primary Health Centre,Primary Health Centre,Malludu,Enumija,Agbkeko South,Agbkeko State,Public,10.77273,10.158074,10.77273,plain,10.158074,plain,ok,,10.77273,10.158074,1.0,7.0,2.0,0.0,0.0,25.4,23.0,both,10.77273,10.158074,mif_consistent_with_register,
HF00927,Kadriri Primary Health Centre,Primary Health Centre,Malshana,Zamberi-North,Uzojina South,Uzojina State,Private,8.436361,8.595779,8.436361,plain,8.595779,plain,ok,,8.436361,8.595779,0.0,4.0,6.0,1.0,2.0,26.4,30.0,both,8.436361,8.595779,mif_consistent_with_register,
HF00404,Riylani Primary Health Centre,Primary Health Centre,Tivjidu,Supsama-South,Agbzatu Central,Agbzatu State,Public,6.462139,8.548973,6.462139,plain,8.548973,plain,ok,,6.462139,8.548973,2.0,0.0,3.0,1.0,2.0,30.7,17.0,both,6.462139,8.548973,mif_consistent_with_register,
HF01013,Ekemili Health Post,Health Post,Soktiba,Funkedu,Supwasa Central,Supwasa State,Public,10.416009,11.413577,10.416009,plain,11.413577,plain,ok,,10.416009,11.413577,0.0,2.0,3.0,0.0,0.0,8.0,87.0,both,10.416009,11.413577,mif_consistent_with_register,
HF00262,Agbduwo Health Post,Health Post,Uzowana,Agbmita,Agbzatu North,Agbzatu State,Public,8.061586,8.156333,8.061586,plain,8.156333,plain,ok,,8.061586,8.156333,0.0,2.0,2.0,1.0,0.0,10.5,71.0,both,8.061586,8.156333,mif_consistent_with_register,
HF00389,Umuzashi Health Post,Health Post,Birnushi,Enutifa,Agbzatu Central,Agbzatu State,Faith-based,7.01899,8.188608,7.01899,plain,8.188608,plain,ok,,7.01899,8.188608,1.0,1.0,2.0,1.0,0.0,16.6,43.0,both,7.01899,8.188608,mif_consistent_with_register,
HF00145,Wurduru Health Post,Health Post,Banrija,Wurmashi,Kukrima Central,Kukrima State,Public,7.162465,10.180213,7.162465,plain,10.180213,plain,ok,,7.162465,10.180213,0.0,2.0,2.0,0.0,0.0,6.7,60.0,both,7.162465,10.180213,mif_consistent_with_register,
HF00441,Daidutu Health Post,Health Post,Enurita,Agbngoru,Agbzatu South,Agbzatu State,Public,7.456809,8.486524,7.456809,plain,8.486524,plain,ok,,7.456809,8.486524,0.0,2.0,2.0,0.0,0.0,6.7,54.0,both,7.456809,8.486524,mif_consistent_with_register,
HF00843,Banrade General Hospital,General Hospital,Gwoyowo,Adelaja North,Uzojina Central,Uzojina State,Public,9.339622,8.626483,9.339622,plain,8.626483,plain,ok,,9.339622,8.626483,10.0,8.0,20.0,1.0,6.0,80.4,1.0,both,9.339622,8.626483,mif_consistent_with_register,
HF00641,Naslako General Hospital,General Hospital,Yobnuma,TamlufaEast,Tivbetu South,Tivbetu State,Public,8.404587,10.482297,8.404587,plain,10.482297,plain,ok,,,,,,,,,,,left_only,8.404587,10.482297,register,
HF00187,Ibalano Primary Health Centre,Primary Health Centre,Okedeni,UMUMITU,Kukrima South,Kukrima State,Public,6.576994,10.858141,6.576994,plain,10.858141,plain,ok,,6.576994,10.858141,3.0,8.0,9.0,2.0,1.0,63.7,11.0,both,6.576994,10.858141,mif_consistent_with_register,
HF01077,Birdeli Primary Health Centre,Primary Health Centre,Uzojiri,Ekedeta East,Supwasa South,Supwasa State,Public,9.329922,11.639774,9.329922,plain,11.639774,plain,ok,,9.329922,11.639774,1.0,4.0,5.0,1.0,0.0,26.7,17.0,both,9.329922,11.639774,mif_consistent_with_register,
HF00356,Tivduno Primary Health Centre,Primary Health Centre,Funzako,Irosaja,Agbzatu Central,Agbzatu State,Public,6.633489,8.036438,6.633489,plain,8.036438,plain,ok,,6.633489,8.036438,1.0,7.0,7.0,1.0,1.0,38.8,11.0,both,6.633489,8.036438,mif_consistent_with_register,
HF00246,Suprani Primary Health Centre,Primary Health Centre,Ekezali,Yobkosa-South,Agbzatu North,Agbzatu State,Public,7.370933,7.550564,7.370933,plain,7.550564,plain,ok,,7.370933,7.550564,0.0,1.0,1.0,0.0,0.0,3.4,93.0,both,7.370933,7.550564,mif_consistent_with_register,
HF00773,Yoblafa Primary Health Centre,Primary Health Centre,Uzosawo,Tamluni,Uzojina North,Uzojina State,Public,8.619351,8.074893,8.619351,plain,8.074893,plain,ok,,8.619351,8.074893,0.0,4.0,4.0,0.0,1.0,16.8,45.0,both,8.619351,8.074893,mif_consistent_with_register,
HF00435,Yobzaru Comprehensive Health Centre,Comprehensive Health Centre,Ibashadu,Baungoshi,Agbzatu South,Agbzatu State,Public,7.076298,9.000465,7.076298,plain,9.000465,plain,ok,,7.076298,9.000465,6.0,0.0,12.0,4.0,0.0,60.3,6.0,both,7.076298,9.000465,mif_consistent_with_register,
HF00791,Dutmija Health Post,Health Post,Gwobako,Nassako Central,Uzojina North,Uzojina State,Public,8.932784,7.56687,8.932784,plain,7.56687,plain,ok,,8.932784,7.56687,0.0,1.0,1.0,0.0,0.0,3.4,85.0,both,8.932784,7.56687,mif_consistent_with_register,
HF00183,Soklusa Primary Health Centre,Primary Health Centre,Supmano,Daizade,Kukrima South,Kukrima State,Public,6.258932,10.663099,6.258932,plain,10.663099,plain,ok,,6.258932,10.663099,1.0,4.0,4.0,3.0,0.0,32.9,29.0,both,6.258932,10.663099,mif_consistent_with_register,
HF00059,Dutkota Health Post,Health Post,Kuknuno,Irolufa,Kukrima North,Kukrima State,Public,6.083289,10.051627,6.083289,plain,10.051627,plain,ok,,6.083289,10.051627,0.0,1.0,2.0,0.0,1.0,8.0,69.0,both,6.083289,10.051627,mif_consistent_with_register,
HF00444,Riysawa Primary Health Centre,Primary Health Centre,Ekekowo,Agbngoru,Agbzatu South,Agbzatu State,Public,,,,missing,,missing,missing_coordinates,,7.589917,8.319419,1.0,3.0,6.0,2.0,1.0,33.0,17.0,both,7.589917,8.319419,mif_only_register_missing,
HF00361,Birnali Health Post,Health Post,Mallufa,Irosaja,Agbzatu Central,Agbzatu State,Public,6.571437,7.960722,6.571437,plain,7.960722,plain,ok,,,,,,,,,,,left_only,6.571437,7.960722,register,
HF00960,Dainata Comprehensive Health Centre,Comprehensive Health Centre,Dutzali,Yobmija,Supwasa North,Supwasa State,Public,9.296556,10.488674,9.296556,plain,10.488674,plain,ok,,9.296556,10.488674,2.0,7.0,4.0,3.0,3.0,57.4,3.0,both,9.296556,10.488674,mif_consistent_with_register,
HF00050,Ekelawo Health Post,Health Post,Oluwasa,IROLUFA,Kukrima North,Kukrima State,Public,5.91671,10.035905,5.91671,plain,10.035905,plain,ok,,5.91671,10.035905,1.0,2.0,1.0,0.0,0.0,13.7,55.0,both,5.91671,10.035905,mif_consistent_with_register,
HF01162,Nasnuma Cottage Hospital,Cottage Hospital,Yobkema,Jostile,Agbkeko North,Agbkeko State,Public,"10,049146","9,28817",10.049146,comma_decimal,9.28817,comma_decimal,ok,,10.049146,9.28817,1.0,7.0,8.0,3.0,3.0,54.3,3.0,both,10.049146,9.28817,mif_consistent_with_register,
HF01300,Daikoshi Primary Health Centre,Primary Health Centre,Gwotsimi,Enumija,Agbkeko South,Agbkeko State,Public,10.790242,10.269717,10.790242,plain,10.269717,plain,ok,,10.790242,10.269717,1.0,0.0,0.0,1.0,0.0,12.0,42.0,both,10.790242,10.269717,mif_consistent_with_register,
HF00934,Sokkode Primary Health Centre,Primary Health Centre,Nasjidu,Zamberi-North,Uzojina South,Uzojina State,Faith-based,8.658854,8.791822,8.658854,plain,8.791822,plain,ok,,8.658854,8.791822,0.0,5.0,4.0,3.0,0.0,26.8,29.0,both,8.658854,8.791822,mif_consistent_with_register,
HF00396,Fundudu Health Post,Health Post,Naslayi,Katrini,Agbzatu Central,Agbzatu State,Private,6.791472,8.492695,6.791472,plain,8.492695,plain,ok,,,,,,,,,,,left_only,6.791472,8.492695,register,
HF00740,Banriwa Comprehensive Health Centre,Comprehensive Health Centre,Enumitu,Agbkotu-South,Uzojina North,Uzojina State,Public,8.228485,8.000328,8.228485,plain,8.000328,plain,ok,,8.228485,8.000328,1.0,1.0,12.0,5.0,1.0,44.0,8.0,both,8.228485,8.000328,mif_consistent_with_register,
HF00130,Adenaba Primary Health Centre,Primary Health Centre,Gwotidu,Tambemi ,Kukrima Central,Kukrima State,Public,7.045839,9.693543,7.045839,plain,9.693543,plain,ok,,7.045839,9.693543,0.0,1.0,4.0,1.0,1.0,14.3,44.0,both,7.045839,9.693543,mif_consistent_with_register,
HF00215,Supzawa Health Post,Health Post,Kadyodu,Banluta,Kukrima South,Kukrima State,Public,6.067397,10.315242,6.067397,plain,10.315242,plain,ok,,6.067397,10.315242,1.0,1.0,0.0,1.0,1.0,17.4,48.0,both,6.067397,10.315242,mif_consistent_with_register,
HF00275,Kadjishi Health Post,Health Post,Kukyoba,Malmaba LGA,Agbzatu North,Agbzatu State,Public,7.575954,8.128807,7.575954,plain,8.128807,plain,ok,,7.575954,8.128807,0.0,0.0,0.0,0.0,0.0,0.0,104.0,both,7.575954,8.128807,mif_consistent_with_register,
HF01037,Dutshani Primary Health Centre,Primary Health Centre,Shalule,Josmiba,Supwasa Central,Supwasa State,Public,10.429811,10.615185,10.429811,plain,10.615185,plain,ok,,10.429811,10.615185,0.0,7.0,0.0,2.0,2.0,28.7,55.0,both,10.429811,10.615185,mif_consistent_with_register,
HF00633,Tivyole Primary Health Centre,Primary Health Centre,Hanluri,JOSKERU,Tivbetu South,Tivbetu State,Public,8.414644,10.959653,8.414644,plain,10.959653,plain,ok,,8.414644,10.959653,0.0,8.0,4.0,0.0,1.0,25.1,40.0,both,8.414644,10.959653,mif_consistent_with_register,
